"","Country","Indicator","Sex","Time","Value"
"1807","Austria","Total length of paid maternity and parental leave","Women",2013,60
"1808","New Zealand","Length of maternity leave","Women",2013,14
"1809","Australia","Total length of paid maternity and parental leave","Women",2012,18
"1810","Iceland","Length of parental leave with job protection","Women",2012,26
"1811","Mexico","Length of parental leave with job protection","Women",2012,0
"1812","Iceland","Length of maternity leave","Women",2012,13
"1813","United Kingdom","Total length of paid maternity and parental leave","Women",2012,39
"1814","Czech Republic","Length of parental leave with job protection","Women",2012,134
"1815","Estonia","Length of parental leave with job protection","Women",2013,146
"1816","France","Total length of paid maternity and parental leave","Women",2012,42
"1817","Slovenia","Total length of paid maternity and parental leave","Women",2012,52.1
"1818","Austria","Length of maternity leave","Women",2013,16
"1819","Ireland","Total length of paid maternity and parental leave","Women",2013,26
"1820","Italy","Total length of paid maternity and parental leave","Women",2012,47.7
"1821","Belgium","Length of parental leave with job protection","Women",2013,17.3
"1822","Switzerland","Length of maternity leave","Women",2012,14
"1823","France","Total length of paid maternity and parental leave","Women",2013,42
"1824","Spain","Length of parental leave with job protection","Women",2013,46
"1825","Italy","Length of maternity leave","Women",2013,21.7
"1826","Ireland","Total length of paid maternity and parental leave","Women",2012,26
"1827","Slovenia","Length of maternity leave","Women",2013,15
"1828","Portugal","Length of maternity leave","Women",2013,6.4
"1829","Mexico","Length of maternity leave","Women",2012,12
"1830","New Zealand","Total length of paid maternity and parental leave","Women",2012,14
"1831","France","Length of maternity leave","Women",2013,16
"1832","Poland","Total length of paid maternity and parental leave","Women",2012,24
"1833","Norway","Total length of paid maternity and parental leave","Women",2013,87
"1834","Sweden","Total length of paid maternity and parental leave","Women",2012,60
"1835","Poland","Total length of paid maternity and parental leave","Women",2013,52
"1836","Korea","Length of parental leave with job protection","Women",2013,52
"1837","Germany","Length of parental leave with job protection","Women",2013,148
"1838","Portugal","Length of parental leave with job protection","Women",2012,127.7
"1839","Czech Republic","Total length of paid maternity and parental leave","Women",2013,110
"1840","Norway","Length of maternity leave","Women",2013,9
"1841","Poland","Length of maternity leave","Women",2012,24
"1842","Canada","Total length of paid maternity and parental leave","Women",2012,52
"1843","Netherlands","Total length of paid maternity and parental leave","Women",2012,42
"1844","Hungary","Length of maternity leave","Women",2013,24
"1845","Estonia","Total length of paid maternity and parental leave","Women",2012,166
"1846","Switzerland","Length of parental leave with job protection","Women",2012,0
"1847","Australia","Length of maternity leave","Women",2013,18
"1848","Denmark","Length of parental leave with job protection","Women",2013,32
"1849","Spain","Total length of paid maternity and parental leave","Women",2012,16
"1850","Greece","Total length of paid maternity and parental leave","Women",2012,43
"1851","Portugal","Length of parental leave with job protection","Women",2013,127.7
"1852","Finland","Length of parental leave with job protection","Women",2012,141.5
"1853","Belgium","Total length of paid maternity and parental leave","Women",2012,32.3
"1854","Denmark","Length of maternity leave","Women",2012,18
"1855","Hungary","Total length of paid maternity and parental leave","Women",1975,162
"1856","Canada","Length of maternity leave","Women",2013,17
"1857","Slovak Republic","Length of maternity leave","Women",2013,34
"1858","Netherlands","Total length of paid maternity and parental leave","Women",2013,42
"1859","Luxembourg","Length of maternity leave","Women",2013,16
"1860","New Zealand","Length of parental leave with job protection","Women",2012,44
"1861","Korea","Total length of paid maternity and parental leave","Women",2012,64.9
"1862","United States","Length of maternity leave","Women",2013,0
"1863","Turkey","Total length of paid maternity and parental leave","Women",2013,16
"1864","Norway","Length of maternity leave","Women",2012,9
"1865","Sweden","Length of maternity leave","Women",2013,15.6
"1866","Germany","Total length of paid maternity and parental leave","Women",2012,58
"1867","Sweden","Length of parental leave with job protection","Women",2012,69.4
"1868","Estonia","Length of maternity leave","Women",2013,20
"1869","Czech Republic","Length of maternity leave","Women",2012,28
"1870","Canada","Length of parental leave with job protection","Women",2012,35
"1871","Greece","Length of maternity leave","Women",2013,43
"1872","Poland","Length of parental leave with job protection","Women",2013,182
"1873","Australia","Length of paid father-specific leave","Men",2012,0
"1874","Australia","Length of paid father-specific leave","Men",2013,2
"1875","Austria","Length of paid father-specific leave","Men",2012,8.7
"1876","Austria","Length of paid father-specific leave","Men",2013,8.7
"1877","Belgium","Length of paid father-specific leave","Men",2012,19.3
"1878","Belgium","Length of paid father-specific leave","Men",2013,19.3
"1879","Canada","Length of paid father-specific leave","Men",2012,0
"1880","Canada","Length of paid father-specific leave","Men",2013,0
"1881","Czech Republic","Length of paid father-specific leave","Men",2012,0
"1882","Czech Republic","Length of paid father-specific leave","Men",2013,0
"1883","Denmark","Length of paid father-specific leave","Men",2012,2
"1884","Denmark","Length of paid father-specific leave","Men",2013,2
"1885","Finland","Length of paid father-specific leave","Men",2012,9
"1886","Finland","Length of paid father-specific leave","Men",2013,9
"1887","France","Length of paid father-specific leave","Men",2012,2
"1888","France","Length of paid father-specific leave","Men",2013,2
"1889","Germany","Length of paid father-specific leave","Men",2012,8.7
"1890","Germany","Length of paid father-specific leave","Men",2013,8.7
"1891","Greece","Length of paid father-specific leave","Men",2012,0.4
"1892","Greece","Length of paid father-specific leave","Men",2013,0.4
"1893","Hungary","Length of paid father-specific leave","Men",2012,1
"1894","Hungary","Length of paid father-specific leave","Men",2013,1
"1895","Iceland","Length of paid father-specific leave","Men",2012,13
"1896","Iceland","Length of paid father-specific leave","Men",2013,13
"1897","Ireland","Length of paid father-specific leave","Men",2012,0
"1898","Ireland","Length of paid father-specific leave","Men",2013,0
"1899","Italy","Length of paid father-specific leave","Men",2012,0
"1900","Italy","Length of paid father-specific leave","Men",2013,0.2
"1901","Japan","Length of paid father-specific leave","Men",2012,52
"1902","Japan","Length of paid father-specific leave","Men",2013,52
"1903","Korea","Length of paid father-specific leave","Men",2012,52.6
"1904","Korea","Length of paid father-specific leave","Men",2013,52.6
"1905","Luxembourg","Length of paid father-specific leave","Men",2012,26.4
"1906","Luxembourg","Length of paid father-specific leave","Men",2013,26.4
"1907","Mexico","Length of paid father-specific leave","Men",2012,1
"1908","Mexico","Length of paid father-specific leave","Men",2013,1
"1909","Netherlands","Length of paid father-specific leave","Men",2012,26.4
"1910","Netherlands","Length of paid father-specific leave","Men",2013,26.4
"1911","New Zealand","Length of paid father-specific leave","Men",2012,0
"1912","New Zealand","Length of paid father-specific leave","Men",2013,0
"1913","Norway","Length of paid father-specific leave","Men",2012,12
"1914","Norway","Length of paid father-specific leave","Men",2013,12
"1915","Poland","Length of paid father-specific leave","Men",2012,2
"1916","Poland","Length of paid father-specific leave","Men",2013,2
"1917","Portugal","Length of paid father-specific leave","Men",2012,21.3
"1918","Portugal","Length of paid father-specific leave","Men",2013,21.3
"1919","Slovak Republic","Length of paid father-specific leave","Men",2012,0
"1920","Slovak Republic","Length of paid father-specific leave","Men",2013,0
"1921","Spain","Length of paid father-specific leave","Men",2012,2.1
"1922","Spain","Length of paid father-specific leave","Men",2013,2.1
"1923","Sweden","Length of paid father-specific leave","Men",2012,10
"1924","Sweden","Length of paid father-specific leave","Men",2013,10
